node	ref	book	ph_type	text	token	clause	classi	time	time_etcbc	time_pos	time_pl	time_sffx	preposition	leading_prep	trailing_prep	tokenized_prep	extended_prep	bare	øanchor	genitive	definite	quantified	quant_str	cardinal	qualitative	qual_str	demonstrative	demon_str	demon_dist	ordinal	ord_str	cl_kind	verb	tense	verb_lex
1448839	1 Kgs 8:2	1_Kings	prep_ph	בֶּחָ֑ג 	ב.ה.חג	וַיִּקָּ֨הֲל֜וּ אֶל־הַמֶּ֤לֶךְ שְׁלֹמֹה֙ כָּל־אִ֣ישׁ יִשְׂרָאֵ֔ל בְּיֶ֥רַח הָאֵֽתָנִ֖ים בֶּחָ֑ג 	single.component.prep.definite	חג	XG/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			False		VC	True	wyqtl	קהל
1448840	1 Kgs 8:8	1_Kings	prep_ph	עַ֖ד הַיֹּ֥ום הַזֶּֽה׃ 	עד.ה.יום.ה.זה	וַיִּ֣הְיוּ שָׁ֔ם עַ֖ד הַיֹּ֥ום הַזֶּֽה׃ 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	עד	עד	עד	False	False	False	False	True	False		False	False		True	זה	near	False		VC	True	wyqtl	היה
1448841	1 Kgs 8:12	1_Kings	cont	אָ֖ז 	אז	אָ֖ז אָמַ֣ר שְׁלֹמֹ֑ה 	single.bare.øanchor	אז	>Z	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	qtl	אמר
1448842	1 Kgs 8:13	1_Kings	cont	עֹולָמִֽים׃ 	עולם	לְשִׁבְתְּךָ֖ עֹולָמִֽים׃ 	single.øanchor	עולם	<WLM/	subs	True	False	False				False	False	True	False	False	False		False	False		False			False		VC	True	infc	ישׁב
1448844	1 Kgs 8:25	1_Kings	cont	עַתָּ֞ה 	עתה	וְעַתָּ֞ה 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		WP	False		
1448845	1 Kgs 8:26	1_Kings	cont	עַתָּ֖ה 	עתה	וְעַתָּ֖ה 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		WP	False		
1448846	1 Kgs 8:28	1_Kings	defi_ph	הַיֹּֽום׃ 	ה.יום	אֲשֶׁ֧ר עַבְדְּךָ֛ מִתְפַּלֵּ֥ל לְפָנֶ֖יךָ הַיֹּֽום׃ 	single.definite	יום	JWM/	subs	False	False	False				False	False	False	False	True	False		False	False		False			False		VC	True	ptcp	פלל
1448847	1 Kgs 8:29	1_Kings	cont	לַ֣יְלָה 	לילה	לִהְיֹות֩ עֵינֶ֨ךָ פְתֻחֹ֜ות אֶל־הַבַּ֤יִת הַזֶּה֙ לַ֣יְלָה וָיֹ֔ום 	single.component.bare.øanchor	לילה	LJLH/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	infc	היה
1448847	1 Kgs 8:29	1_Kings	cont	יֹ֔ום 	יום	לִהְיֹות֩ עֵינֶ֨ךָ פְתֻחֹ֜ות אֶל־הַבַּ֤יִת הַזֶּה֙ לַ֣יְלָה וָיֹ֔ום 	single.component.bare.øanchor	יום	JWM/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	infc	היה
1448849	1 Kgs 8:59	1_Kings	cont	יֹומָ֣ם 	יומם	וְיִֽהְי֨וּ דְבָרַ֜י אֵ֗לֶּה קְרֹבִ֛ים אֶל־יְהוָ֥ה אֱלֹהֵ֖ינוּ יֹומָ֣ם וָלָ֑יְלָה 	single.component.bare.øanchor	יומם	JWMM	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	היה
1448849	1 Kgs 8:59	1_Kings	cont	לָ֑יְלָה 	לילה	וְיִֽהְי֨וּ דְבָרַ֜י אֵ֗לֶּה קְרֹבִ֛ים אֶל־יְהוָ֥ה אֱלֹהֵ֖ינוּ יֹומָ֣ם וָלָ֑יְלָה 	single.component.bare.øanchor	לילה	LJLH/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	היה
1448850	1 Kgs 8:64	1_Kings	prep_ph	בַּיֹּ֣ום הַה֗וּא 	ב.ה.יום.ה.הוא	בַּיֹּ֣ום הַה֗וּא קִדַּ֨שׁ הַמֶּ֜לֶךְ אֶת־תֹּ֣וךְ הֶחָצֵ֗ר 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	הוא	far	False		VC	True	qtl	קדשׁ
1448851	1 Kgs 8:65	1_Kings	prep_ph	בָֽעֵת־הַהִ֣יא׀ 	ב.ה.עת.ה.היא	וַיַּ֣עַשׂ שְׁלֹמֹ֣ה בָֽעֵת־הַהִ֣יא׀ אֶת־הֶחָ֡ג לִפְנֵי֙ יְהוָ֣ה אֱלֹהֵ֔ינוּ שִׁבְעַ֥ת יָמִ֖ים וְשִׁבְעַ֣ת יָמִ֑ים אַרְבָּעָ֥ה עָשָׂ֖ר יֹֽום׃ 	single.prep.definite.def_apposition.demonstrative	עת	<T/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	היא	far	False		VC	True	wyqtl	עשׂה
1448852	1 Kgs 8:65	1_Kings	numb_ph	שִׁבְעַ֥ת יָמִ֖ים 	שׁבע.יום	וַיַּ֣עַשׂ שְׁלֹמֹ֣ה בָֽעֵת־הַהִ֣יא׀ אֶת־הֶחָ֡ג לִפְנֵי֙ יְהוָ֣ה אֱלֹהֵ֔ינוּ שִׁבְעַ֥ת יָמִ֖ים וְשִׁבְעַ֣ת יָמִ֑ים אַרְבָּעָ֥ה עָשָׂ֖ר יֹֽום׃ 	single.component.øanchor.quantified.cardinal	יום	JWM/	subs	True	False	False				False	False	True	False	False	True	שִׁבְעַ֥ת 	True	False		False			False		VC	True	wyqtl	עשׂה
1448852	1 Kgs 8:65	1_Kings	numb_ph	שִׁבְעַ֣ת יָמִ֑ים 	שׁבע.יום	וַיַּ֣עַשׂ שְׁלֹמֹ֣ה בָֽעֵת־הַהִ֣יא׀ אֶת־הֶחָ֡ג לִפְנֵי֙ יְהוָ֣ה אֱלֹהֵ֔ינוּ שִׁבְעַ֥ת יָמִ֖ים וְשִׁבְעַ֣ת יָמִ֑ים אַרְבָּעָ֥ה עָשָׂ֖ר יֹֽום׃ 	single.component.øanchor.quantified.cardinal	יום	JWM/	subs	True	False	False				False	False	True	False	False	True	שִׁבְעַ֣ת 	True	False		False			False		VC	True	wyqtl	עשׂה
1448852	1 Kgs 8:65	1_Kings	numb_ph	אַרְבָּעָ֥ה עָשָׂ֖ר יֹֽום׃ 	ארבע.עשׂר.יום	וַיַּ֣עַשׂ שְׁלֹמֹ֣ה בָֽעֵת־הַהִ֣יא׀ אֶת־הֶחָ֡ג לִפְנֵי֙ יְהוָ֣ה אֱלֹהֵ֔ינוּ שִׁבְעַ֥ת יָמִ֖ים וְשִׁבְעַ֣ת יָמִ֑ים אַרְבָּעָ֥ה עָשָׂ֖ר יֹֽום׃ 	single.component.øanchor.quantified.cardinal	יום	JWM/	subs	False	False	False				False	False	True	False	False	True	אַרְבָּעָ֥ה עָשָׂ֖ר 	True	False		False			False		VC	True	wyqtl	עשׂה
1448853	1 Kgs 8:66	1_Kings	prep_ph	בַּיֹּ֤ום הַשְּׁמִינִי֙ 	ב.ה.יום.ה.שׁמיני	בַּיֹּ֤ום הַשְּׁמִינִי֙ שִׁלַּ֣ח אֶת־הָעָ֔ם 	single.prep.definite.def_apposition.ordinal	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			True	שׁמיני	VC	True	qtl	שׁלח
1448854	1 Kgs 9:2	1_Kings	ordn	שֵׁנִ֑ית 	שׁני	וַיֵּרָ֧א יְהוָ֛ה אֶל־שְׁלֹמֹ֖ה שֵׁנִ֑ית 	single.bare.øanchor	שׁני	CNJ/	adjv	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	wyqtl	ראה
1448855	1 Kgs 9:3	1_Kings	prep_ph	עַד־עֹולָ֑ם 	עד.עולם	לָשֽׂוּם־שְׁמִ֥י שָׁ֖ם עַד־עֹולָ֑ם 	single.prep.bare.øanchor	עולם	<WLM/	subs	False	False	True	עד	עד	עד	False	True	True	False	False	False		False	False		False			False		VC	True	infc	שׂים
1448856	1 Kgs 9:3	1_Kings	numb_ph	כָּל־הַיָּמִֽים׃ 	כל.ה.יום	וְהָי֨וּ עֵינַ֧י וְלִבִּ֛י שָׁ֖ם כָּל־הַיָּמִֽים׃ 	single.definite.quantified.qualitative	יום	JWM/	subs	True	False	False				False	False	False	False	True	True	כָּל־	False	True	כל	False			False		VC	True	qtl	היה
1448857	1 Kgs 9:5	1_Kings	prep_ph	לְעֹלָ֑ם 	ל.עולם	וַהֲקִ֨מֹתִ֜י אֶת־כִּסֵּ֧א מַֽמְלַכְתְּךָ֛ עַל־יִשְׂרָאֵ֖ל לְעֹלָ֑ם 	single.prep.bare.øanchor	עולם	<WLM/	subs	False	False	True	ל	ל	ל	False	True	True	False	False	False		False	False		False			False		VC	True	wqtl	קום
1448859	1 Kgs 9:11	1_Kings	cont	אָ֡ז 	אז	אָ֡ז יִתֵּן֩ הַמֶּ֨לֶךְ שְׁלֹמֹ֤ה לְחִירָם֙ עֶשְׂרִ֣ים עִ֔יר בְּאֶ֖רֶץ הַגָּלִֽיל׃ 	single.bare.øanchor	אז	>Z	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	נתן
1448860	1 Kgs 9:13	1_Kings	prep_ph	עַ֖ד הַיֹּ֥ום הַזֶּֽה׃ פ 	עד.ה.יום.ה.זה	וַיִּקְרָ֤א לָהֶם֙ אֶ֣רֶץ כָּב֔וּל עַ֖ד הַיֹּ֥ום הַזֶּֽה׃ פ 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	עד	עד	עד	False	False	False	False	True	False		False	False		True	זה	near	False		VC	True	wyqtl	קרא
1448861	1 Kgs 9:21	1_Kings	prep_ph	עַ֖ד הַיֹּ֥ום הַזֶּֽה׃ 	עד.ה.יום.ה.זה	וַיַּעֲלֵ֤ם שְׁלֹמֹה֙ לְמַס־עֹבֵ֔ד עַ֖ד הַיֹּ֥ום הַזֶּֽה׃ 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	עד	עד	עד	False	False	False	False	True	False		False	False		True	זה	near	False		VC	True	wyqtl	עלה
1448862	1 Kgs 9:24	1_Kings	cont	אָ֖ז 	אז	אָ֖ז בָּנָ֥ה אֶת־הַמִּלֹּֽוא׃ 	single.bare.øanchor	אז	>Z	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	qtl	בנה
1448863	1 Kgs 9:25	1_Kings	numb_ph	שָׁלֹשׁ֩ פְּעָמִ֨ים 	שׁלשׁ.פעם	וְהֶעֱלָ֣ה שְׁלֹמֹ֡ה שָׁלֹשׁ֩ פְּעָמִ֨ים בַּשָּׁנָ֜ה עֹלֹ֣ות וּשְׁלָמִ֗ים עַל־הַמִּזְבֵּ֨חַ֙ 	single.component.øanchor.quantified.cardinal	פעם	P<M/	subs	True	False	False				False	False	True	False	False	True	שָׁלֹשׁ֩ 	True	False		False			False		VC	True	qtl	עלה
1448863	1 Kgs 9:25	1_Kings	prep_ph	בַּשָּׁנָ֜ה 	ב.ה.שׁנה	וְהֶעֱלָ֣ה שְׁלֹמֹ֡ה שָׁלֹשׁ֩ פְּעָמִ֨ים בַּשָּׁנָ֜ה עֹלֹ֣ות וּשְׁלָמִ֗ים עַל־הַמִּזְבֵּ֨חַ֙ 	single.component.prep.definite	שׁנה	CNH/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			False		VC	True	qtl	עלה
1448864	1 Kgs 10:5	1_Kings	cont	עֹ֖וד 	עוד	וְלֹא־הָ֥יָה בָ֛הּ עֹ֖וד רֽוּחַ׃ 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	qtl	היה
1448865	1 Kgs 10:8	1_Kings	cont	תָּמִ֔יד 	תמיד	הָֽעֹמְדִ֤ים לְפָנֶ֨יךָ֙ תָּמִ֔יד 	single.bare.øanchor	תמיד	TMJD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	ptcp	עמד
1448866	1 Kgs 10:9	1_Kings	prep_ph	לְעֹלָ֔ם 	ל.עולם	בְּאַהֲבַ֨ת יְהוָ֤ה אֶת־יִשְׂרָאֵל֙ לְעֹלָ֔ם 	single.prep.bare.øanchor	עולם	<WLM/	subs	False	False	True	ל	ל	ל	False	True	True	False	False	False		False	False		False			False		VC	True	infc	אהב
1448867	1 Kgs 10:10	1_Kings	cont	עֹוד֙ 	עוד	לֹא־בָא֩ כַבֹּ֨שֶׂם הַה֥וּא עֹוד֙ לָרֹ֔ב 	single.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	qtl	בוא
1448868	1 Kgs 10:12	1_Kings	prep_ph	עַ֖ד הַיֹּ֥ום הַזֶּֽה׃ 	עד.ה.יום.ה.זה	וְלֹ֣א נִרְאָ֔ה עַ֖ד הַיֹּ֥ום הַזֶּֽה׃ 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	עד	עד	עד	False	False	False	False	True	False		False	False		True	זה	near	False		VC	True	qtl	ראה
1448869	1 Kgs 10:14	1_Kings	prep_ph	בְּשָׁנָ֣ה אֶחָ֑ת 	ב.שׁנה.אחד	אֲשֶׁר־בָּ֥א לִשְׁלֹמֹ֖ה בְּשָׁנָ֣ה אֶחָ֑ת 	single.prep.øanchor.quantified.cardinal	שׁנה	CNH/	subs	False	False	True	ב	ב	ב	False	False	True	False	False	True	אֶחָ֑ת 	True	False		False			False		VC	True	qtl	בוא
1448870	1 Kgs 10:21	1_Kings	prep_ph	בִּימֵ֥י שְׁלֹמֹ֖ה 	ב.יום.שׁלמה	לֹ֥א נֶחְשָׁ֛ב בִּימֵ֥י שְׁלֹמֹ֖ה לִמְאֽוּמָה׃ 	single.prep.genitive	יום	JWM/	subs	True	False	True	ב	ב	ב	False	False	False	True	False	False		False	False		False			False		VC	True	ptcp	חשׁב
1448871	1 Kgs 10:22	1_Kings	card	אַחַת֩ 	אחד	אַחַת֩ לְשָׁלֹ֨שׁ שָׁנִ֜ים תָּבֹ֣וא׀ אֳנִ֣י תַרְשִׁ֗ישׁ 	single.component.bare.øanchor.cardinal	אחד	>XD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	בוא
1448871	1 Kgs 10:22	1_Kings	prep_ph	לְשָׁלֹ֨שׁ שָׁנִ֜ים 	ל.שׁלשׁ.שׁנה	אַחַת֩ לְשָׁלֹ֨שׁ שָׁנִ֜ים תָּבֹ֣וא׀ אֳנִ֣י תַרְשִׁ֗ישׁ 	single.component.prep.øanchor.quantified.cardinal	שׁנה	CNH/	subs	True	False	True	ל	ל	ל	False	False	True	False	False	True	שָׁלֹ֨שׁ 	True	False		False			False		VC	True	yqtl	בוא
1448872	1 Kgs 11:4	1_Kings	prep_ph	לְעֵת֙ זִקְנַ֣ת שְׁלֹמֹ֔ה 	ל.עת.זקנה.שׁלמה	וַיְהִ֗י לְעֵת֙ זִקְנַ֣ת שְׁלֹמֹ֔ה 	single.prep.genitive	עת	<T/	subs	False	False	True	ל	ל	ל	False	False	False	True	False	False		False	False		False			False		VC	True	wyqtl	היה
1448873	1 Kgs 11:7	1_Kings	cont	אָז֩ 	אז	אָז֩ יִבְנֶ֨ה שְׁלֹמֹ֜ה בָּמָ֗ה לִכְמֹושׁ֙ שִׁקֻּ֣ץ מֹואָ֔ב בָּהָ֕ר וּלְמֹ֕לֶךְ שִׁקֻּ֖ץ בְּנֵ֥י עַמֹּֽון׃ 	single.bare.øanchor	אז	>Z	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	yqtl	בנה
1448874	1 Kgs 11:9	1_Kings	cont	פַּעֲמָֽיִם׃ 	פעם	הַנִּרְאָ֥ה אֵלָ֖יו פַּעֲמָֽיִם׃ 	single.øanchor	פעם	P<M/	subs	False	False	False				False	False	True	False	False	True		False	False		False			False		VC	True	qtl	ראה
1448875	1 Kgs 11:12	1_Kings	advb	אַךְ־בְּיָמֶ֨יךָ֙ 	אך.ב.יום	אַךְ־בְּיָמֶ֨יךָ֙ לֹ֣א אֶעֱשֶׂ֔נָּה לְמַ֖עַן דָּוִ֣ד אָבִ֑יךָ 	single.prep.suffix	יום	JWM/	subs	True	True	True	ב	ב	ב	False	False	False	False	False	False		False	False		False			False		VC	True	yqtl	עשׂה
1448876	1 Kgs 11:16	1_Kings	numb_ph	שֵׁ֧שֶׁת חֳדָשִׁ֛ים 	שׁשׁ.חדשׁ	כִּ֣י שֵׁ֧שֶׁת חֳדָשִׁ֛ים יָֽשַׁב־שָׁ֥ם יֹואָ֖ב וְכָל־יִשְׂרָאֵ֑ל 	single.øanchor.quantified.cardinal	חדשׁ	XDC=/	subs	True	False	False				False	False	True	False	False	True	שֵׁ֧שֶׁת 	True	False		False			False		VC	True	qtl	ישׁב
1448877	1 Kgs 11:25	1_Kings	numb_ph	כָּל־יְמֵ֣י שְׁלֹמֹ֔ה 	כל.יום.שׁלמה	וַיְהִ֨י שָׂטָ֤ן לְיִשְׂרָאֵל֙ כָּל־יְמֵ֣י שְׁלֹמֹ֔ה 	single.genitive.quantified.qualitative	יום	JWM/	subs	True	False	False				False	False	False	True	False	True	כָּל־	False	True	כל	False			False		VC	True	wyqtl	היה
1448878	1 Kgs 11:29	1_Kings	prep_ph	בָּעֵ֣ת הַהִ֔יא 	ב.ה.עת.ה.היא	וַֽיְהִי֙ בָּעֵ֣ת הַהִ֔יא 	single.prep.definite.def_apposition.demonstrative	עת	<T/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	היא	far	False		VC	True	wyqtl	היה
1448880	1 Kgs 11:36	1_Kings	numb_ph	כָּֽל־הַיָּמִ֤ים׀ 	כל.ה.יום	לְמַ֣עַן הֱיֹֽות־נִ֣יר לְדָֽוִיד־עַ֠בְדִּי כָּֽל־הַיָּמִ֤ים׀ לְפָנַי֙ בִּיר֣וּשָׁלִַ֔ם הָעִיר֙ 	single.definite.quantified.qualitative	יום	JWM/	subs	True	False	False				False	False	False	False	True	True	כָּֽל־	False	True	כל	False			False		VC	True	infc	היה
1448881	1 Kgs 11:39	1_Kings	numb_ph	כָל־הַיָּמִֽים׃ ס 	כל.ה.יום	אַ֖ךְ לֹ֥א כָל־הַיָּמִֽים׃ ס 	single.definite.quantified.qualitative	יום	JWM/	subs	True	False	False				False	False	False	False	True	True	כָל־	False	True	כל	False			False		NC	False		
1448882	1 Kgs 11:40	1_Kings	prep_ph	עַד־מֹ֥ות שְׁלֹמֹֽה׃ 	עד.מות.שׁלמה	וַיְהִ֥י בְמִצְרַ֖יִם עַד־מֹ֥ות שְׁלֹמֹֽה׃ 	single.prep.genitive	מות	MWT/	subs	False	False	True	עד	עד	עד	False	False	False	True	False	False		False	False		False			False		VC	True	wyqtl	היה
1448883	1 Kgs 12:5	1_Kings	cont	עֹ֛ד 	עוד	לְכ֥וּ עֹ֛ד שְׁלֹשָׁ֥ה יָמִ֖ים 	single.component.bare.øanchor	עוד	<WD/	subs	False	False	False				False	True	True	False	False	False		False	False		False			False		VC	True	impv	הלך
1448883	1 Kgs 12:5	1_Kings	numb_ph	שְׁלֹשָׁ֥ה יָמִ֖ים 	שׁלשׁ.יום	לְכ֥וּ עֹ֛ד שְׁלֹשָׁ֥ה יָמִ֖ים 	single.component.øanchor.quantified.cardinal	יום	JWM/	subs	True	False	False				False	False	True	False	False	True	שְׁלֹשָׁ֥ה 	True	False		False			False		VC	True	impv	הלך
1448884	1 Kgs 12:7	1_Kings	defi_ph	הַ֠יֹּום 	ה.יום	אִם־הַ֠יֹּום תִּֽהְיֶה־עֶ֜בֶד לָעָ֤ם הַזֶּה֙ 	single.definite	יום	JWM/	subs	False	False	False				False	False	False	False	True	False		False	False		False			False		VC	True	yqtl	היה
1448885	1 Kgs 12:7	1_Kings	numb_ph	כָּל־הַיָּמִֽים׃ 	כל.ה.יום	וְהָי֥וּ לְךָ֛ עֲבָדִ֖ים כָּל־הַיָּמִֽים׃ 	single.definite.quantified.qualitative	יום	JWM/	subs	True	False	False				False	False	False	False	True	True	כָּל־	False	True	כל	False			False		VC	True	wqtl	היה
1448886	1 Kgs 12:11	1_Kings	cont	עַתָּ֗ה 	עתה	וְעַתָּ֗ה 	single.bare.øanchor	עתה	<TH	advb	False	False	False				False	True	True	False	False	False		False	False		False			False		WP	False		
1448887	1 Kgs 12:12	1_Kings	prep_ph	בַּיֹּ֣ום הַשְּׁלִישִׁ֑י 	ב.ה.יום.ה.שׁלישׁי	וַיָּבֹ֨וא יָרָבְעָ֧ם וְכָל־הָעָ֛ם אֶל־רְחַבְעָ֖ם בַּיֹּ֣ום הַשְּׁלִישִׁ֑י 	single.prep.definite.def_apposition.ordinal	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			True	שׁלישׁי	VC	True	wyqtl	בוא
1448888	1 Kgs 12:12	1_Kings	prep_ph	בַּיֹּ֥ום הַשְּׁלִישִֽׁי׃ 	ב.ה.יום.ה.שׁלישׁי	שׁ֥וּבוּ אֵלַ֖י בַּיֹּ֥ום הַשְּׁלִישִֽׁי׃ 	single.prep.definite.def_apposition.ordinal	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			True	שׁלישׁי	VC	True	impv	שׁוב
1448889	1 Kgs 12:19	1_Kings	prep_ph	עַ֖ד הַיֹּ֥ום הַזֶּֽה׃ ס 	עד.ה.יום.ה.זה	וַיִּפְשְׁע֤וּ יִשְׂרָאֵל֙ בְּבֵ֣ית דָּוִ֔ד עַ֖ד הַיֹּ֥ום הַזֶּֽה׃ ס 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	עד	עד	עד	False	False	False	False	True	False		False	False		True	זה	near	False		VC	True	wyqtl	פשׁע
1448890	1 Kgs 12:32	1_Kings	prep_ph	בַּחֹ֣דֶשׁ הַשְּׁמִינִ֣י 	ב.ה.חדשׁ.ה.שׁמיני	וַיַּ֣עַשׂ יָרָבְעָ֣ם׀ חָ֡ג בַּחֹ֣דֶשׁ הַשְּׁמִינִ֣י בַּחֲמִשָּֽׁה־עָשָׂר֩ יֹ֨ום׀ לַחֹ֜דֶשׁ כֶּחָ֣ג׀ 	single.component.prep.definite.def_apposition.ordinal	חדשׁ	XDC=/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		False			True	שׁמיני	VC	True	wyqtl	עשׂה
1448890	1 Kgs 12:32	1_Kings	prep_ph	בַּחֲמִשָּֽׁה־עָשָׂר֩ יֹ֨ום׀ 	ב.חמשׁ.עשׂר.יום	וַיַּ֣עַשׂ יָרָבְעָ֣ם׀ חָ֡ג בַּחֹ֣דֶשׁ הַשְּׁמִינִ֣י בַּחֲמִשָּֽׁה־עָשָׂר֩ יֹ֨ום׀ לַחֹ֜דֶשׁ כֶּחָ֣ג׀ 	single.component.prep.øanchor.quantified.cardinal	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	True	False	False	True	חֲמִשָּֽׁה־עָשָׂר֩ 	True	False		False			False		VC	True	wyqtl	עשׂה
1448890	1 Kgs 12:32	1_Kings	prep_ph	לַחֹ֜דֶשׁ 	ל.ה.חדשׁ	וַיַּ֣עַשׂ יָרָבְעָ֣ם׀ חָ֡ג בַּחֹ֣דֶשׁ הַשְּׁמִינִ֣י בַּחֲמִשָּֽׁה־עָשָׂר֩ יֹ֨ום׀ לַחֹ֜דֶשׁ כֶּחָ֣ג׀ 	single.component.prep.definite	חדשׁ	XDC=/	subs	False	False	True	ל	ל	ל	False	False	False	False	True	False		False	False		False			False		VC	True	wyqtl	עשׂה
1448892	1 Kgs 13:3	1_Kings	prep_ph	בַּיֹּ֨ום הַה֤וּא 	ב.ה.יום.ה.הוא	וְנָתַן֩ בַּיֹּ֨ום הַה֤וּא מֹופֵת֙ 	single.prep.definite.def_apposition.demonstrative	יום	JWM/	subs	False	False	True	ב	ב	ב	False	False	False	False	True	False		False	False		True	הוא	far	False		VC	True	qtl	נתן
1448893	1 Kgs 13:11	1_Kings	defi_ph	הַיֹּ֜ום 	ה.יום	אֲשֶׁר־עָשָׂה֩ אִישׁ־הָאֱלֹהִ֨ים׀ הַיֹּ֜ום בְּבֵֽית־אֵ֗ל 	single.definite	יום	JWM/	subs	False	False	False				False	False	False	False	True	False		False	False		False			False		VC	True	qtl	עשׂה
1448894	1 Kgs 13:33	1_Kings	prep_ph	אַחַר֙ הַדָּבָ֣ר הַזֶּ֔ה 	אחר.ה.דבר.ה.זה	אַחַר֙ הַדָּבָ֣ר הַזֶּ֔ה לֹֽא־שָׁ֥ב יָרָבְעָ֖ם מִדַּרְכֹּ֣ו הָרָעָ֑ה 	single.prep.definite.def_apposition.demonstrative	דבר	DBR/	subs	False	False	True	אחר	אחר	אחר	False	False	False	False	True	False		False	False		True	זה	near	False		VC	True	qtl	שׁוב
